"subject","cntr","country","R_attendance","R_prayer","R_religiousID","R_member","R_denomination","R_denominationText","R_god","R_afterlife","R_NormsSelfRelLife","R_NormsSelfGod","religiosity.s","religiosity","culturalNorms","norms","norms_z","condition","hunger","hearing","brains","knowledge","love","desire","check_condition","RT_text","RT_response","self_rating","Age","Gender","Education","SES","Ethnicity","EthnicityText","Recruitment","Sample","Compensation","Language"
8708,"ESP","Spain",0,0,0.5,0,NA,"",0.5,0.5,0.25,0.5,-0.173341250518462,0.321428571428571,0.5,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,26.842,17.517,5,31,"woman",6,9,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8709,"ESP","Spain",0.833333333333333,0.857142857142857,1,0,NA,"",1,1,0.75,0.75,1.40669865187181,0.884353741496599,0.25,0.277818991097923,-0.888623594030542,"Secular",0,1,0,1,1,1,1,23.116,38.487,1,63,"woman",6,8,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8710,"ESP","Spain",0.5,0.714285714285714,1,1,"Other:","Paganismo",0.666666666666667,0.833333333333333,0.25,0.25,0.603340706002927,0.602040816326531,0,0.277818991097923,-0.888623594030542,"Religious",0,1,0,1,1,1,1,22.534,26.458,4,33,"man",6,5,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8711,"ESP","Spain",0.833333333333333,0.714285714285714,1,1,"Christian (Roman Catholic)","",0.833333333333333,0.666666666666667,0.75,0.5,1.06869100809578,0.756802721088435,0.375,0.277818991097923,-0.888623594030542,"Secular",0,1,0,1,1,1,1,26.733,29.115,3,34,"man",6,7,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8712,"ESP","Spain",0.666666666666667,0,1,1,"Christian (Roman Catholic)","",0.833333333333333,0.833333333333333,0.25,0.5,0.559548648795759,0.583333333333333,0.125,0.277818991097923,-0.888623594030542,"Religious",0,0,0,0,1,0,0,33.752,33.459,3,42,"man",6,8,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8713,"ESP","Spain",0,0,0,0,NA,"",0,0,0,0,-1.03844452662611,0,0.25,0.277818991097923,-0.888623594030542,"Religious",0,0,0,0,0,0,0,12.188,10.723,1,43,"man",3,5,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8714,"ESP","Spain",0,0,0.5,1,"Christian (Roman Catholic)","",0.166666666666667,0,0,0,-0.788467331356627,0.0952380952380952,0,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,31.133,67.275,4,58,"woman",6,7,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8715,"ESP","Spain",0,0,0,0,NA,"",0,0.166666666666667,0,0,-0.975373151787387,0.0238095238095238,0.5,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,27.68,22.024,5,25,"man",6,4,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8716,"ESP","Spain",0,0,0,0,NA,"",0,0.166666666666667,0,0,-0.975373151787387,0.0238095238095238,0.5,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,26.941,18.85,5,44,"woman",6,5,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8717,"ESP","Spain",0,0,0.5,1,"Christian (Roman Catholic)","",0.5,0.5,0,0.25,-0.380501135142988,0.25,0.125,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,29.074,51.915,5,32,"woman",4,5,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8718,"ESP","Spain",0,0.714285714285714,0.5,0,NA,"",0,0,0,0,-0.575752815836895,0.173469387755102,0,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,37.676,71.037,1,66,"man",6,7,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8719,"ESP","Spain",0,0.142857142857143,0.5,1,"Christian (Roman Catholic)","",0.666666666666667,0.666666666666667,0.5,0.25,0.023224293222226,0.389455782312925,0.625,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,51.174,40.747,1,40,"woman",4,7,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8720,"ESP","Spain",0,0,0,0,NA,"",0,0,0,0,-1.03844452662611,0,0,0.277818991097923,-0.888623594030542,"Religious",0,0,0,0,0,0,1,36.063,23.967,2,42,"woman",6,6,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8721,"ESP","Spain",0,0,0,0,NA,"",0,0.166666666666667,0,0,-0.975373151787387,0.0238095238095238,0.25,0.277818991097923,-0.888623594030542,"Religious",0,0,0,0,0,0,1,15.195,19.648,2,41,"man",6,7,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8722,"ESP","Spain",0.5,0.571428571428571,1,1,"Christian (Roman Catholic)","",0.666666666666667,0.5,0.5,0.5,0.629457417670344,0.605442176870748,0.25,0.277818991097923,-0.888623594030542,"Religious",0,0,0,0,1,0,1,12.665,15.884,1,30,"man",6,9,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8723,"ESP","Spain",0,0,0,0,NA,"",0.166666666666667,0.166666666666667,0,0,-0.913585550908848,0.0476190476190476,0.25,0.277818991097923,-0.888623594030542,"Religious",0,0,0,1,1,1,1,19.457,26.862,3,33,"woman",6,7,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8724,"ESP","Spain",0.5,0.857142857142857,0.5,0,NA,"",0.833333333333333,0.833333333333333,0.25,0.25,0.531839135770174,0.574829931972789,0.25,0.277818991097923,-0.888623594030542,"Secular",0,1,0,1,1,0,0,25.027,29.048,3,42,"man",6,8,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8725,"ESP","Spain",0,0,0.5,1,"Christian (Roman Catholic)","",0.166666666666667,0.166666666666667,0,0.25,-0.630219086577521,0.154761904761905,0.25,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,48.536,39.881,1,52,"man",6,8,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8726,"ESP","Spain",0,0,0,0,NA,"",0,0,0,0,-1.03844452662611,0,0.375,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,24.806,20.971,4,21,"man",3,3,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8727,"ESP","Spain",0.5,0.714285714285714,1,1,"Christian (Roman Catholic)","",0.666666666666667,0.166666666666667,0.25,0.5,0.446232076588398,0.542517006802721,0.25,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,22.297,35.679,2,33,"man",6,9,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8728,"ESP","Spain",0,0,0.5,1,"Christian (Roman Catholic)","",0.166666666666667,0.166666666666667,0.25,0.25,-0.518236071893375,0.19047619047619,0.25,0.277818991097923,-0.888623594030542,"Religious",0,0,0,0,0,0,1,29.119,37.014,3,52,"man",6,7,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8729,"ESP","Spain",0,0,0,0,NA,"",0,0.166666666666667,0,0,-0.975373151787387,0.0238095238095238,0,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,34.609,22.428,1,22,"man",4,8,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8730,"ESP","Spain",0.5,0.571428571428571,0.5,1,"Christian (Roman Catholic)","",0.166666666666667,0,0,0,-0.347628873121454,0.248299319727891,0.375,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,15.965,31.559,2,24,"woman",6,5,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8731,"ESP","Spain",0.5,0.714285714285714,1,0,NA,"",0.833333333333333,1,0.5,0.25,0.84018269640434,0.685374149659864,0.375,0.277818991097923,-0.888623594030542,"Secular",0,1,0,1,1,0,1,22.891,31.605,3,40,"man",4,5,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8732,"ESP","Spain",0,0,0.5,0,NA,"",0,0.833333333333333,0,0,-0.534898058041532,0.19047619047619,0.5,0.277818991097923,-0.888623594030542,"Secular",0,1,0,1,1,1,1,43.594,28.772,2,53,"woman",6,8,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8733,"ESP","Spain",0,0.857142857142857,1,1,"Other:","",0.5,0.333333333333333,0,0,-0.0211572458532205,0.384353741496599,0,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,21.101,34.184,4,35,"man",6,5,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8734,"ESP","Spain",0,0,0,0,NA,"",0,0,0,0,-1.03844452662611,0,0.375,0.277818991097923,-0.888623594030542,"Religious",0,0,0,0,0,0,1,22.283,35.006,1,23,"man",6,7,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8735,"ESP","Spain",0,0,0,0,NA,"",0,0,0,0,-1.03844452662611,0,0.5,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,26.09,26.893,1,62,"man",2,4,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8736,"ESP","Spain",0,0,0,0,NA,"",0,0,0,0,-1.03844452662611,0,0.125,0.277818991097923,-0.888623594030542,"Religious",0,0,0,0,0,0,1,18.386,42.645,3,53,"woman",6,4,"Mixed / other","Española, es decir, una mezcla","Kieskompas","online panel","monetary reward","Spanish"
8737,"ESP","Spain",0,0,0,0,NA,"",0,0,0,0,-1.03844452662611,0,0.375,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,17.022,18.577,4,34,"man",6,6,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8738,"ESP","Spain",0,0,0,0,NA,"",0,0,0,0,-1.03844452662611,0,0,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,22.32,24.34,3,35,"woman",6,6,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8739,"ESP","Spain",0,0,0,0,NA,"",0,0,0,0,-1.03844452662611,0,0.5,0.277818991097923,-0.888623594030542,"Religious",0,0,0,0,0,0,1,25.128,24.467,1,46,"man",6,7,"Latin-American","","Kieskompas","online panel","monetary reward","Spanish"
8740,"ESP","Spain",0,0,0.5,0,NA,"",0,0,0,0,-0.850254932235167,0.0714285714285714,0.5,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,23.057,22.6,4,48,"man",3,5,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8741,"ESP","Spain",0,0.714285714285714,0.5,0,NA,"",0.166666666666667,0,0,0,-0.513965214958355,0.197278911564626,0.25,0.277818991097923,-0.888623594030542,"Religious",0,0,0,0,0,0,1,21.205,23.184,1,50,"man",6,7,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8742,"ESP","Spain",0.333333333333333,0.285714285714286,0.5,0,NA,"",0.666666666666667,0.666666666666667,0,0,-0.0935270060624217,0.350340136054422,0.25,0.277818991097923,-0.888623594030542,"Secular",0,1,0,1,1,1,1,41.464,52.174,2,60,"man",4,7,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8743,"ESP","Spain",0.5,0,1,1,"Christian (Roman Catholic)","",0.666666666666667,0,0.25,0.25,0.0134817154110194,0.380952380952381,0.25,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,21.547,31.277,2,29,"man",2,7,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8744,"ESP","Spain",0.5,0.142857142857143,0.5,1,"Christian (Roman Catholic)","",0.333333333333333,0.333333333333333,0,0,-0.324399792404424,0.258503401360544,0.125,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,21.805,28.438,1,52,"man",6,6,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8745,"ESP","Spain",0,0,0,1,"Christian (Roman Catholic)","",0,0,0,0,-1.03844452662611,0,0.5,0.277818991097923,-0.888623594030542,"Religious",0,0,0,0,0,0,1,49.182,36.379,2,35,"man",3,5,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8746,"ESP","Spain",0,0,0.5,0,NA,"",0,0.333333333333333,0,0,-0.724112182557713,0.119047619047619,0.25,0.277818991097923,-0.888623594030542,"Religious",0,0,0,1,1,1,1,24.9,45.318,4,23,"man",3,4,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8747,"ESP","Spain",0.166666666666667,0,0,1,"Christian (Roman Catholic)","",0,0,0,0,-0.964698938253929,0.0238095238095238,0.75,0.277818991097923,-0.888623594030542,"Religious",0,0,0,0,0,0,1,21.629,14.967,3,46,"man",6,6,"Mixed / other","Europea y Latinoamericana","Kieskompas","online panel","monetary reward","Spanish"
8748,"ESP","Spain",0,0,0,1,"Christian (Roman Catholic)","",0.333333333333333,0.333333333333333,0,0,-0.788726575191581,0.0952380952380952,0.25,0.277818991097923,-0.888623594030542,"Religious",0,0,0,0,0,0,1,37.572,74.179,4,52,"man",3,7,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8749,"ESP","Spain",0,0.428571428571429,0.5,1,"Christian (Roman Catholic)","",0.666666666666667,0.833333333333333,0,0,-0.12304638468841,0.346938775510204,0.25,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,26.275,23.814,3,42,"woman",6,5,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8750,"ESP","Spain",0,0,0,0,NA,"",0,0,0,0,-1.03844452662611,0,0,0.277818991097923,-0.888623594030542,"Religious",0,0,0,0,0,0,1,31.469,31.477,3,50,"man",4,6,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8751,"ESP","Spain",0,0,0,0,NA,"",0.166666666666667,0.5,0,0,-0.787442801231393,0.0952380952380952,0.5,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,0,17.148,32.332,2,24,"woman",6,4,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8752,"ESP","Spain",0,0,0,1,"Christian (Roman Catholic)","",0.166666666666667,0,0,0,-0.976656925747575,0.0238095238095238,0.25,0.277818991097923,-0.888623594030542,"Religious",0,0,0,0,0,0,1,28.27,18.321,3,45,"man",6,8,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8753,"ESP","Spain",0,0,0.5,0,NA,"",0.166666666666667,0.166666666666667,0,0,-0.7253959565179,0.119047619047619,0.25,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,54.113,39.85,1,26,"man",6,7,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8754,"ESP","Spain",0,0,0,0,NA,"",0,0,0,0,-1.03844452662611,0,0,0.277818991097923,-0.888623594030542,"Religious",0,0,0,0,0,0,1,81.634,49.621,3,58,"man",6,4,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8755,"ESP","Spain",0,0,0,0,NA,"",0.166666666666667,0,0,0,-0.976656925747575,0.0238095238095238,0.25,0.277818991097923,-0.888623594030542,"Religious",0,0,0,0,0,0,1,24.404,28.075,1,52,"man",6,5,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8756,"ESP","Spain",0,0,0,0,NA,"",0,0,0,0,-1.03844452662611,0,0,0.277818991097923,-0.888623594030542,"Religious",0,0,0,0,0,0,1,37.421,24.964,1,63,"woman",6,6,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8757,"ESP","Spain",0,0,0,0,NA,"",0,0.166666666666667,0,0,-0.975373151787387,0.0238095238095238,0.625,0.277818991097923,-0.888623594030542,"Religious",0,1,0,0,1,1,1,63.709,124.34,2,55,"woman",4,6,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8758,"ESP","Spain",0,0,0,0,NA,"",0,0,0,0,-1.03844452662611,0,0.125,0.277818991097923,-0.888623594030542,"Religious",0,0,0,0,0,0,1,46.204,85.705,1,26,"man",6,5,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8759,"ESP","Spain",0,0,0,0,NA,"",0,0,0,0.5,-0.848090786745355,0.0714285714285714,0.125,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,42.731,19.201,2,52,"woman",6,6,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8760,"ESP","Spain",0.666666666666667,0.714285714285714,1,1,"Christian (Roman Catholic)","",0.833333333333333,0.833333333333333,0.75,0.75,1.1531936645027,0.792517006802721,0.125,0.277818991097923,-0.888623594030542,"Religious",0,1,1,1,1,0,1,24.295,49.607,3,31,"man",6,7,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8761,"ESP","Spain",0,0.285714285714286,1,1,"Christian (Roman Catholic)","",0.666666666666667,0.666666666666667,0.5,0.25,0.266314310892828,0.481292517006803,0,0.277818991097923,-0.888623594030542,"Religious",0,1,0,1,1,1,1,14.326,15.301,2,42,"man",6,6,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8762,"ESP","Spain",0,0,0.5,1,"Christian (Roman Catholic)","",0.5,0.5,0.25,0.25,-0.268518120458841,0.285714285714286,0.5,0.277818991097923,-0.888623594030542,"Religious",0,1,0,1,1,1,1,13.563,24.418,3,27,"woman",6,7,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8763,"ESP","Spain",0,0,0.5,0,NA,"",0.166666666666667,0,0,0,-0.788467331356627,0.0952380952380952,0.125,0.277818991097923,-0.888623594030542,"Religious",0,0,0,0,0,0,1,82.499,34.132,3,63,"man",1,5,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8764,"ESP","Spain",0.5,0.857142857142857,0.5,0,NA,"",0.833333333333333,0.166666666666667,0,0.25,0.167570621731119,0.443877551020408,0.375,0.277818991097923,-0.888623594030542,"Religious",0,1,0,0,1,1,0,20.501,36.3,1,45,"man",6,5,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8765,"ESP","Spain",0,0,0.5,0,NA,"",0,0,0,0,-0.850254932235167,0.0714285714285714,0,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,18.537,31.2,1,36,"woman",6,7,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8766,"ESP","Spain",0,0,0,0,NA,"",0,0,0,0,-1.03844452662611,0,0.125,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,21.73,17.353,3,43,"woman",6,6,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8767,"ESP","Spain",0,0,0,1,"Christian (Roman Catholic)","",0.166666666666667,0.166666666666667,0,0,-0.913585550908848,0.0476190476190476,0.375,0.277818991097923,-0.888623594030542,"Religious",0,0,0,0,0,0,0,29.285,18.38,3,29,"woman",6,6,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8768,"ESP","Spain",0,0,0.5,0,NA,"",0,0.666666666666667,0,0,-0.597969432880259,0.166666666666667,0.375,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,75.444,36.142,3,32,"other",6,5,"I would rather not say","","Kieskompas","online panel","monetary reward","Spanish"
8769,"ESP","Spain",0,0,0,0,NA,"",0,0,0.25,0,-0.926461511941968,0.0357142857142857,0,0.277818991097923,-0.888623594030542,"Religious",0,0,0,0,0,0,1,14.973,41.519,4,39,"man",3,5,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8770,"ESP","Spain",0,0,0.5,0,NA,"",0.166666666666667,0.166666666666667,0,0,-0.7253959565179,0.119047619047619,0,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,0,21.575,19.664,5,34,"man",6,7,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8771,"ESP","Spain",0.666666666666667,0.714285714285714,1,1,"Christian (Roman Catholic)","",0.666666666666667,0.666666666666667,0.5,0.5,0.821174804160911,0.673469387755102,0,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,27.846,29.294,1,24,"man",6,10,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8772,"ESP","Spain",0,0,0,0,NA,"",0,0,0,0,-1.03844452662611,0,0,0.277818991097923,-0.888623594030542,"Religious",0,1,0,1,1,1,1,21.469,25.921,3,29,"woman",4,6,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8773,"ESP","Spain",0,0,0,0,NA,"",0,0,0,0,-1.03844452662611,0,0.125,0.277818991097923,-0.888623594030542,"Secular",0,0,0,0,0,0,1,132.891,59.612,1,66,"man",6,5,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8774,"ESP","Spain",0,0,0,0,NA,"",0,0,0,0,-1.03844452662611,0,0.125,0.277818991097923,-0.888623594030542,"Religious",0,0,0,0,0,0,0,27.88,21.206,2,27,"man",6,7,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
8775,"ESP","Spain",0,0,0,0,NA,"",0,0.833333333333333,0,0,-0.723087652432479,0.119047619047619,0.25,0.277818991097923,-0.888623594030542,"Religious",1,1,1,1,1,1,1,27.365,467.771,5,45,"woman",3,6,"Caucasian/European","","Kieskompas","online panel","monetary reward","Spanish"
