SUBNUM,SITENUM,SITENAME,AGE,SEX,REPLICATION,PRIME,PRIMENAME,SPIRITSREAL,SLP1DTH0,SLPDEATH,QNUM,PSYCHPHYS,QLABEL,QUESTION,RESPONSE,DISCONTINUITY
279,6,Wesleyan Students,20,0,0,0,No prime,NA,0,Death,6,Psychological,DKNOW,Know,0,1
280,6,Wesleyan Students,18,0,0,0,No prime,NA,0,Death,6,Psychological,DKNOW,Know,0,1
281,6,Wesleyan Students,18,1,0,0,No prime,NA,0,Death,6,Psychological,DKNOW,Know,0,1
282,7,Chicago Congregation,48,0,0,0,No prime,NA,0,Death,6,Psychological,DKNOW,Know,0,1
283,7,Chicago Congregation,26,1,0,1,Spirit prime,1,0,Death,6,Psychological,DKNOW,Know,0,1
284,7,Chicago Congregation,40,0,0,0,No prime,NA,0,Death,6,Psychological,DKNOW,Know,0,1
285,7,Chicago Congregation,28,1,0,1,Spirit prime,1,0,Death,6,Psychological,DKNOW,Know,1,0
286,7,Chicago Congregation,31,1,0,0,No prime,NA,0,Death,6,Psychological,DKNOW,Know,0,1
287,7,Chicago Congregation,25,1,0,1,Spirit prime,1,0,Death,6,Psychological,DKNOW,Know,0,1
288,7,Chicago Congregation,51,1,0,0,No prime,NA,0,Death,6,Psychological,DKNOW,Know,1,0
289,7,Chicago Congregation,27,1,0,1,Spirit prime,1,0,Death,6,Psychological,DKNOW,Know,0,1
290,7,Chicago Congregation,28,1,0,0,No prime,NA,0,Death,6,Psychological,DKNOW,Know,0,1
291,7,Chicago Congregation,31,0,0,1,Spirit prime,1,0,Death,6,Psychological,DKNOW,Know,0,1
292,7,Chicago Congregation,30,1,0,0,No prime,NA,0,Death,6,Psychological,DKNOW,Know,1,0
293,7,Chicago Congregation,63,0,0,1,Spirit prime,1,0,Death,6,Psychological,DKNOW,Know,1,0
294,7,Chicago Congregation,27,0,0,0,No prime,NA,0,Death,6,Psychological,DKNOW,Know,0,1
295,7,Chicago Congregation,23,1,0,1,Spirit prime,1,0,Death,6,Psychological,DKNOW,Know,1,0
296,7,Chicago Congregation,62,1,0,0,No prime,NA,0,Death,6,Psychological,DKNOW,Know,0,1
297,7,Chicago Congregation,30,1,0,1,Spirit prime,1,0,Death,6,Psychological,DKNOW,Know,0,1
298,7,Chicago Congregation,27,0,0,0,No prime,NA,0,Death,6,Psychological,DKNOW,Know,0,1
299,7,Chicago Congregation,46,1,0,1,Spirit prime,1,0,Death,6,Psychological,DKNOW,Know,NA,NA
300,7,Chicago Congregation,26,0,0,0,No prime,NA,0,Death,6,Psychological,DKNOW,Know,0,1
301,7,Chicago Congregation,25,1,0,1,Spirit prime,0,0,Death,6,Psychological,DKNOW,Know,0,1
302,7,Chicago Congregation,27,0,0,0,No prime,NA,0,Death,6,Psychological,DKNOW,Know,0,1
303,7,Chicago Congregation,30,0,0,1,Spirit prime,1,0,Death,6,Psychological,DKNOW,Know,0,1
304,7,Chicago Congregation,25,1,0,0,No prime,NA,0,Death,6,Psychological,DKNOW,Know,0,1
305,7,Chicago Congregation,27,1,0,1,Spirit prime,1,0,Death,6,Psychological,DKNOW,Know,0,1
306,7,Chicago Congregation,28,0,0,0,No prime,NA,0,Death,6,Psychological,DKNOW,Know,0,1
307,7,Chicago Congregation,24,1,0,1,Spirit prime,1,0,Death,6,Psychological,DKNOW,Know,0,1
308,7,Chicago Congregation,59,1,0,0,No prime,NA,0,Death,6,Psychological,DKNOW,Know,0,1
1001,8,UCLA Replication,18,1,1,0,Irrelevant prime,NA,1,Sleep,1,Physiological,SHEAR,Noise,1,0
1002,8,UCLA Replication,19,0,1,1,Spirit prime,NA,1,Sleep,1,Physiological,SHEAR,Noise,1,0
1003,8,UCLA Replication,19,0,1,1,Spirit prime,NA,1,Sleep,1,Physiological,SHEAR,Noise,1,0
1004,8,UCLA Replication,19,0,1,0,Irrelevant prime,NA,1,Sleep,1,Physiological,SHEAR,Noise,1,0
1005,8,UCLA Replication,20,0,1,0,Irrelevant prime,NA,1,Sleep,1,Physiological,SHEAR,Noise,0,1
1006,8,UCLA Replication,19,0,1,1,Spirit prime,NA,1,Sleep,1,Physiological,SHEAR,Noise,1,0
1007,8,UCLA Replication,19,0,1,1,Spirit prime,NA,1,Sleep,1,Physiological,SHEAR,Noise,1,0
1008,8,UCLA Replication,20,0,1,0,Irrelevant prime,NA,1,Sleep,1,Physiological,SHEAR,Noise,1,0
1009,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,1,Sleep,1,Physiological,SHEAR,Noise,1,0
1010,8,UCLA Replication,18,0,1,1,Spirit prime,NA,1,Sleep,1,Physiological,SHEAR,Noise,1,0
1011,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,1,Physiological,SHEAR,Noise,0,1
1012,8,UCLA Replication,21,0,1,0,Irrelevant prime,NA,1,Sleep,1,Physiological,SHEAR,Noise,1,0
1013,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,1,Sleep,1,Physiological,SHEAR,Noise,1,0
1014,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,1,Physiological,SHEAR,Noise,1,0
1015,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,1,Physiological,SHEAR,Noise,1,0
1016,8,UCLA Replication,18,1,1,0,Irrelevant prime,NA,1,Sleep,1,Physiological,SHEAR,Noise,1,0
1017,8,UCLA Replication,20,1,1,0,Irrelevant prime,NA,1,Sleep,1,Physiological,SHEAR,Noise,0,1
1018,8,UCLA Replication,19,1,1,1,Spirit prime,NA,1,Sleep,1,Physiological,SHEAR,Noise,1,0
1019,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,1,Sleep,1,Physiological,SHEAR,Noise,0,1
1020,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,1,Physiological,SHEAR,Noise,0,1
1021,8,UCLA Replication,21,0,1,1,Spirit prime,NA,1,Sleep,1,Physiological,SHEAR,Noise,0,1
1022,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,1,Sleep,1,Physiological,SHEAR,Noise,0,1
1023,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,1,Physiological,SHEAR,Noise,0,1
1024,8,UCLA Replication,19,0,1,0,Irrelevant prime,NA,1,Sleep,1,Physiological,SHEAR,Noise,1,0
1001,8,UCLA Replication,18,1,1,0,Irrelevant prime,NA,1,Sleep,2,Physiological,STOUCH,Touch,1,0
1002,8,UCLA Replication,19,0,1,1,Spirit prime,NA,1,Sleep,2,Physiological,STOUCH,Touch,1,0
1003,8,UCLA Replication,19,0,1,1,Spirit prime,NA,1,Sleep,2,Physiological,STOUCH,Touch,1,0
1004,8,UCLA Replication,19,0,1,0,Irrelevant prime,NA,1,Sleep,2,Physiological,STOUCH,Touch,1,0
1005,8,UCLA Replication,20,0,1,0,Irrelevant prime,NA,1,Sleep,2,Physiological,STOUCH,Touch,1,0
1006,8,UCLA Replication,19,0,1,1,Spirit prime,NA,1,Sleep,2,Physiological,STOUCH,Touch,1,0
1007,8,UCLA Replication,19,0,1,1,Spirit prime,NA,1,Sleep,2,Physiological,STOUCH,Touch,1,0
1008,8,UCLA Replication,20,0,1,0,Irrelevant prime,NA,1,Sleep,2,Physiological,STOUCH,Touch,1,0
1009,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,1,Sleep,2,Physiological,STOUCH,Touch,1,0
1010,8,UCLA Replication,18,0,1,1,Spirit prime,NA,1,Sleep,2,Physiological,STOUCH,Touch,1,0
1011,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,2,Physiological,STOUCH,Touch,1,0
1012,8,UCLA Replication,21,0,1,0,Irrelevant prime,NA,1,Sleep,2,Physiological,STOUCH,Touch,1,0
1013,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,1,Sleep,2,Physiological,STOUCH,Touch,1,0
1014,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,2,Physiological,STOUCH,Touch,1,0
1015,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,2,Physiological,STOUCH,Touch,1,0
1016,8,UCLA Replication,18,1,1,0,Irrelevant prime,NA,1,Sleep,2,Physiological,STOUCH,Touch,1,0
1017,8,UCLA Replication,20,1,1,0,Irrelevant prime,NA,1,Sleep,2,Physiological,STOUCH,Touch,0,1
1018,8,UCLA Replication,19,1,1,1,Spirit prime,NA,1,Sleep,2,Physiological,STOUCH,Touch,1,0
1019,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,1,Sleep,2,Physiological,STOUCH,Touch,1,0
1020,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,2,Physiological,STOUCH,Touch,1,0
1021,8,UCLA Replication,21,0,1,1,Spirit prime,NA,1,Sleep,2,Physiological,STOUCH,Touch,1,0
1022,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,1,Sleep,2,Physiological,STOUCH,Touch,0,1
1023,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,2,Physiological,STOUCH,Touch,0,1
1024,8,UCLA Replication,19,0,1,0,Irrelevant prime,NA,1,Sleep,2,Physiological,STOUCH,Touch,1,0
1001,8,UCLA Replication,18,1,1,0,Irrelevant prime,NA,1,Sleep,3,Physiological,SFOOD,Food,1,0
1002,8,UCLA Replication,19,0,1,1,Spirit prime,NA,1,Sleep,3,Physiological,SFOOD,Food,1,0
1003,8,UCLA Replication,19,0,1,1,Spirit prime,NA,1,Sleep,3,Physiological,SFOOD,Food,1,0
1004,8,UCLA Replication,19,0,1,0,Irrelevant prime,NA,1,Sleep,3,Physiological,SFOOD,Food,1,0
1005,8,UCLA Replication,20,0,1,0,Irrelevant prime,NA,1,Sleep,3,Physiological,SFOOD,Food,1,0
1006,8,UCLA Replication,19,0,1,1,Spirit prime,NA,1,Sleep,3,Physiological,SFOOD,Food,1,0
1007,8,UCLA Replication,19,0,1,1,Spirit prime,NA,1,Sleep,3,Physiological,SFOOD,Food,1,0
1008,8,UCLA Replication,20,0,1,0,Irrelevant prime,NA,1,Sleep,3,Physiological,SFOOD,Food,1,0
1009,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,1,Sleep,3,Physiological,SFOOD,Food,1,0
1010,8,UCLA Replication,18,0,1,1,Spirit prime,NA,1,Sleep,3,Physiological,SFOOD,Food,1,0
1011,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,3,Physiological,SFOOD,Food,1,0
1012,8,UCLA Replication,21,0,1,0,Irrelevant prime,NA,1,Sleep,3,Physiological,SFOOD,Food,1,0
1013,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,1,Sleep,3,Physiological,SFOOD,Food,1,0
1014,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,3,Physiological,SFOOD,Food,1,0
1015,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,3,Physiological,SFOOD,Food,1,0
1016,8,UCLA Replication,18,1,1,0,Irrelevant prime,NA,1,Sleep,3,Physiological,SFOOD,Food,1,0
1017,8,UCLA Replication,20,1,1,0,Irrelevant prime,NA,1,Sleep,3,Physiological,SFOOD,Food,1,0
1018,8,UCLA Replication,19,1,1,1,Spirit prime,NA,1,Sleep,3,Physiological,SFOOD,Food,1,0
1019,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,1,Sleep,3,Physiological,SFOOD,Food,1,0
1020,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,3,Physiological,SFOOD,Food,1,0
1021,8,UCLA Replication,21,0,1,1,Spirit prime,NA,1,Sleep,3,Physiological,SFOOD,Food,1,0
1022,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,1,Sleep,3,Physiological,SFOOD,Food,1,0
1023,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,3,Physiological,SFOOD,Food,1,0
1024,8,UCLA Replication,19,0,1,0,Irrelevant prime,NA,1,Sleep,3,Physiological,SFOOD,Food,1,0
1001,8,UCLA Replication,18,1,1,0,Irrelevant prime,NA,1,Sleep,4,Psychological,SEMOTION,Happy,1,0
1002,8,UCLA Replication,19,0,1,1,Spirit prime,NA,1,Sleep,4,Psychological,SEMOTION,Happy,1,0
1003,8,UCLA Replication,19,0,1,1,Spirit prime,NA,1,Sleep,4,Psychological,SEMOTION,Happy,1,0
1004,8,UCLA Replication,19,0,1,0,Irrelevant prime,NA,1,Sleep,4,Psychological,SEMOTION,Happy,1,0
1005,8,UCLA Replication,20,0,1,0,Irrelevant prime,NA,1,Sleep,4,Psychological,SEMOTION,Happy,1,0
1006,8,UCLA Replication,19,0,1,1,Spirit prime,NA,1,Sleep,4,Psychological,SEMOTION,Happy,1,0
1007,8,UCLA Replication,19,0,1,1,Spirit prime,NA,1,Sleep,4,Psychological,SEMOTION,Happy,1,0
1008,8,UCLA Replication,20,0,1,0,Irrelevant prime,NA,1,Sleep,4,Psychological,SEMOTION,Happy,1,0
1009,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,1,Sleep,4,Psychological,SEMOTION,Happy,1,0
1010,8,UCLA Replication,18,0,1,1,Spirit prime,NA,1,Sleep,4,Psychological,SEMOTION,Happy,1,0
1011,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,4,Psychological,SEMOTION,Happy,1,0
1012,8,UCLA Replication,21,0,1,0,Irrelevant prime,NA,1,Sleep,4,Psychological,SEMOTION,Happy,1,0
1013,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,1,Sleep,4,Psychological,SEMOTION,Happy,1,0
1014,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,4,Psychological,SEMOTION,Happy,1,0
1015,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,4,Psychological,SEMOTION,Happy,1,0
1016,8,UCLA Replication,18,1,1,0,Irrelevant prime,NA,1,Sleep,4,Psychological,SEMOTION,Happy,1,0
1017,8,UCLA Replication,20,1,1,0,Irrelevant prime,NA,1,Sleep,4,Psychological,SEMOTION,Happy,0,1
1018,8,UCLA Replication,19,1,1,1,Spirit prime,NA,1,Sleep,4,Psychological,SEMOTION,Happy,0,1
1019,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,1,Sleep,4,Psychological,SEMOTION,Happy,0,1
1020,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,4,Psychological,SEMOTION,Happy,1,0
1021,8,UCLA Replication,21,0,1,1,Spirit prime,NA,1,Sleep,4,Psychological,SEMOTION,Happy,0,1
1022,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,1,Sleep,4,Psychological,SEMOTION,Happy,0,1
1023,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,4,Psychological,SEMOTION,Happy,1,0
1024,8,UCLA Replication,19,0,1,0,Irrelevant prime,NA,1,Sleep,4,Psychological,SEMOTION,Happy,1,0
1001,8,UCLA Replication,18,1,1,0,Irrelevant prime,NA,1,Sleep,5,Psychological,SMEMORY,Remember,1,0
1002,8,UCLA Replication,19,0,1,1,Spirit prime,NA,1,Sleep,5,Psychological,SMEMORY,Remember,1,0
1003,8,UCLA Replication,19,0,1,1,Spirit prime,NA,1,Sleep,5,Psychological,SMEMORY,Remember,1,0
1004,8,UCLA Replication,19,0,1,0,Irrelevant prime,NA,1,Sleep,5,Psychological,SMEMORY,Remember,1,0
1005,8,UCLA Replication,20,0,1,0,Irrelevant prime,NA,1,Sleep,5,Psychological,SMEMORY,Remember,1,0
1006,8,UCLA Replication,19,0,1,1,Spirit prime,NA,1,Sleep,5,Psychological,SMEMORY,Remember,1,0
1007,8,UCLA Replication,19,0,1,1,Spirit prime,NA,1,Sleep,5,Psychological,SMEMORY,Remember,1,0
1008,8,UCLA Replication,20,0,1,0,Irrelevant prime,NA,1,Sleep,5,Psychological,SMEMORY,Remember,1,0
1009,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,1,Sleep,5,Psychological,SMEMORY,Remember,1,0
1010,8,UCLA Replication,18,0,1,1,Spirit prime,NA,1,Sleep,5,Psychological,SMEMORY,Remember,1,0
1011,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,5,Psychological,SMEMORY,Remember,1,0
1012,8,UCLA Replication,21,0,1,0,Irrelevant prime,NA,1,Sleep,5,Psychological,SMEMORY,Remember,1,0
1013,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,1,Sleep,5,Psychological,SMEMORY,Remember,1,0
1014,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,5,Psychological,SMEMORY,Remember,1,0
1015,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,5,Psychological,SMEMORY,Remember,1,0
1016,8,UCLA Replication,18,1,1,0,Irrelevant prime,NA,1,Sleep,5,Psychological,SMEMORY,Remember,1,0
1017,8,UCLA Replication,20,1,1,0,Irrelevant prime,NA,1,Sleep,5,Psychological,SMEMORY,Remember,1,0
1018,8,UCLA Replication,19,1,1,1,Spirit prime,NA,1,Sleep,5,Psychological,SMEMORY,Remember,1,0
1019,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,1,Sleep,5,Psychological,SMEMORY,Remember,1,0
1020,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,5,Psychological,SMEMORY,Remember,1,0
1021,8,UCLA Replication,21,0,1,1,Spirit prime,NA,1,Sleep,5,Psychological,SMEMORY,Remember,1,0
1022,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,1,Sleep,5,Psychological,SMEMORY,Remember,0,1
1023,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,5,Psychological,SMEMORY,Remember,1,0
1024,8,UCLA Replication,19,0,1,0,Irrelevant prime,NA,1,Sleep,5,Psychological,SMEMORY,Remember,1,0
1001,8,UCLA Replication,18,1,1,0,Irrelevant prime,NA,1,Sleep,6,Psychological,SKNOWLEDGE,Know,1,0
1002,8,UCLA Replication,19,0,1,1,Spirit prime,NA,1,Sleep,6,Psychological,SKNOWLEDGE,Know,1,0
1003,8,UCLA Replication,19,0,1,1,Spirit prime,NA,1,Sleep,6,Psychological,SKNOWLEDGE,Know,1,0
1004,8,UCLA Replication,19,0,1,0,Irrelevant prime,NA,1,Sleep,6,Psychological,SKNOWLEDGE,Know,1,0
1005,8,UCLA Replication,20,0,1,0,Irrelevant prime,NA,1,Sleep,6,Psychological,SKNOWLEDGE,Know,1,0
1006,8,UCLA Replication,19,0,1,1,Spirit prime,NA,1,Sleep,6,Psychological,SKNOWLEDGE,Know,0,1
1007,8,UCLA Replication,19,0,1,1,Spirit prime,NA,1,Sleep,6,Psychological,SKNOWLEDGE,Know,1,0
1008,8,UCLA Replication,20,0,1,0,Irrelevant prime,NA,1,Sleep,6,Psychological,SKNOWLEDGE,Know,0,1
1009,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,1,Sleep,6,Psychological,SKNOWLEDGE,Know,1,0
1010,8,UCLA Replication,18,0,1,1,Spirit prime,NA,1,Sleep,6,Psychological,SKNOWLEDGE,Know,1,0
1011,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,6,Psychological,SKNOWLEDGE,Know,0,1
1012,8,UCLA Replication,21,0,1,0,Irrelevant prime,NA,1,Sleep,6,Psychological,SKNOWLEDGE,Know,1,0
1013,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,1,Sleep,6,Psychological,SKNOWLEDGE,Know,1,0
1014,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,6,Psychological,SKNOWLEDGE,Know,1,0
1015,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,6,Psychological,SKNOWLEDGE,Know,1,0
1016,8,UCLA Replication,18,1,1,0,Irrelevant prime,NA,1,Sleep,6,Psychological,SKNOWLEDGE,Know,1,0
1017,8,UCLA Replication,20,1,1,0,Irrelevant prime,NA,1,Sleep,6,Psychological,SKNOWLEDGE,Know,0,1
1018,8,UCLA Replication,19,1,1,1,Spirit prime,NA,1,Sleep,6,Psychological,SKNOWLEDGE,Know,1,0
1019,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,1,Sleep,6,Psychological,SKNOWLEDGE,Know,1,0
1020,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,6,Psychological,SKNOWLEDGE,Know,1,0
1021,8,UCLA Replication,21,0,1,1,Spirit prime,NA,1,Sleep,6,Psychological,SKNOWLEDGE,Know,1,0
1022,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,1,Sleep,6,Psychological,SKNOWLEDGE,Know,0,1
1023,8,UCLA Replication,18,1,1,1,Spirit prime,NA,1,Sleep,6,Psychological,SKNOWLEDGE,Know,0,1
1024,8,UCLA Replication,19,0,1,0,Irrelevant prime,NA,1,Sleep,6,Psychological,SKNOWLEDGE,Know,1,0
1001,8,UCLA Replication,18,1,1,0,Irrelevant prime,NA,0,Death,1,Physiological,DHEAR,Noise,0,1
1002,8,UCLA Replication,19,0,1,1,Spirit prime,NA,0,Death,1,Physiological,DHEAR,Noise,0,1
1003,8,UCLA Replication,19,0,1,1,Spirit prime,NA,0,Death,1,Physiological,DHEAR,Noise,0,1
1004,8,UCLA Replication,19,0,1,0,Irrelevant prime,NA,0,Death,1,Physiological,DHEAR,Noise,0,1
1005,8,UCLA Replication,20,0,1,0,Irrelevant prime,NA,0,Death,1,Physiological,DHEAR,Noise,0,1
1006,8,UCLA Replication,19,0,1,1,Spirit prime,NA,0,Death,1,Physiological,DHEAR,Noise,0,1
1007,8,UCLA Replication,19,0,1,1,Spirit prime,NA,0,Death,1,Physiological,DHEAR,Noise,0,1
1008,8,UCLA Replication,20,0,1,0,Irrelevant prime,NA,0,Death,1,Physiological,DHEAR,Noise,0,1
1009,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,0,Death,1,Physiological,DHEAR,Noise,0,1
1010,8,UCLA Replication,18,0,1,1,Spirit prime,NA,0,Death,1,Physiological,DHEAR,Noise,0,1
1011,8,UCLA Replication,18,1,1,1,Spirit prime,NA,0,Death,1,Physiological,DHEAR,Noise,0,1
1012,8,UCLA Replication,21,0,1,0,Irrelevant prime,NA,0,Death,1,Physiological,DHEAR,Noise,0,1
1013,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,0,Death,1,Physiological,DHEAR,Noise,0,1
1014,8,UCLA Replication,18,1,1,1,Spirit prime,NA,0,Death,1,Physiological,DHEAR,Noise,0,1
1015,8,UCLA Replication,18,1,1,1,Spirit prime,NA,0,Death,1,Physiological,DHEAR,Noise,0,1
1016,8,UCLA Replication,18,1,1,0,Irrelevant prime,NA,0,Death,1,Physiological,DHEAR,Noise,0,1
1017,8,UCLA Replication,20,1,1,0,Irrelevant prime,NA,0,Death,1,Physiological,DHEAR,Noise,0,1
1018,8,UCLA Replication,19,1,1,1,Spirit prime,NA,0,Death,1,Physiological,DHEAR,Noise,0,1
1019,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,0,Death,1,Physiological,DHEAR,Noise,0,1
1020,8,UCLA Replication,18,1,1,1,Spirit prime,NA,0,Death,1,Physiological,DHEAR,Noise,0,1
1021,8,UCLA Replication,21,0,1,1,Spirit prime,NA,0,Death,1,Physiological,DHEAR,Noise,0,1
1022,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,0,Death,1,Physiological,DHEAR,Noise,0,1
1023,8,UCLA Replication,18,1,1,1,Spirit prime,NA,0,Death,1,Physiological,DHEAR,Noise,0,1
1024,8,UCLA Replication,19,0,1,0,Irrelevant prime,NA,0,Death,1,Physiological,DHEAR,Noise,0,1
1001,8,UCLA Replication,18,1,1,0,Irrelevant prime,NA,0,Death,2,Physiological,DTOUCH,Touch,0,1
1002,8,UCLA Replication,19,0,1,1,Spirit prime,NA,0,Death,2,Physiological,DTOUCH,Touch,0,1
1003,8,UCLA Replication,19,0,1,1,Spirit prime,NA,0,Death,2,Physiological,DTOUCH,Touch,0,1
1004,8,UCLA Replication,19,0,1,0,Irrelevant prime,NA,0,Death,2,Physiological,DTOUCH,Touch,0,1
1005,8,UCLA Replication,20,0,1,0,Irrelevant prime,NA,0,Death,2,Physiological,DTOUCH,Touch,0,1
1006,8,UCLA Replication,19,0,1,1,Spirit prime,NA,0,Death,2,Physiological,DTOUCH,Touch,0,1
1007,8,UCLA Replication,19,0,1,1,Spirit prime,NA,0,Death,2,Physiological,DTOUCH,Touch,0,1
1008,8,UCLA Replication,20,0,1,0,Irrelevant prime,NA,0,Death,2,Physiological,DTOUCH,Touch,0,1
1009,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,0,Death,2,Physiological,DTOUCH,Touch,0,1
1010,8,UCLA Replication,18,0,1,1,Spirit prime,NA,0,Death,2,Physiological,DTOUCH,Touch,0,1
1011,8,UCLA Replication,18,1,1,1,Spirit prime,NA,0,Death,2,Physiological,DTOUCH,Touch,0,1
1012,8,UCLA Replication,21,0,1,0,Irrelevant prime,NA,0,Death,2,Physiological,DTOUCH,Touch,0,1
1013,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,0,Death,2,Physiological,DTOUCH,Touch,0,1
1014,8,UCLA Replication,18,1,1,1,Spirit prime,NA,0,Death,2,Physiological,DTOUCH,Touch,1,0
1015,8,UCLA Replication,18,1,1,1,Spirit prime,NA,0,Death,2,Physiological,DTOUCH,Touch,0,1
1016,8,UCLA Replication,18,1,1,0,Irrelevant prime,NA,0,Death,2,Physiological,DTOUCH,Touch,0,1
1017,8,UCLA Replication,20,1,1,0,Irrelevant prime,NA,0,Death,2,Physiological,DTOUCH,Touch,0,1
1018,8,UCLA Replication,19,1,1,1,Spirit prime,NA,0,Death,2,Physiological,DTOUCH,Touch,1,0
1019,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,0,Death,2,Physiological,DTOUCH,Touch,0,1
1020,8,UCLA Replication,18,1,1,1,Spirit prime,NA,0,Death,2,Physiological,DTOUCH,Touch,1,0
1021,8,UCLA Replication,21,0,1,1,Spirit prime,NA,0,Death,2,Physiological,DTOUCH,Touch,0,1
1022,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,0,Death,2,Physiological,DTOUCH,Touch,0,1
1023,8,UCLA Replication,18,1,1,1,Spirit prime,NA,0,Death,2,Physiological,DTOUCH,Touch,0,1
1024,8,UCLA Replication,19,0,1,0,Irrelevant prime,NA,0,Death,2,Physiological,DTOUCH,Touch,0,1
1001,8,UCLA Replication,18,1,1,0,Irrelevant prime,NA,0,Death,3,Physiological,DFOOD,Food,0,1
1002,8,UCLA Replication,19,0,1,1,Spirit prime,NA,0,Death,3,Physiological,DFOOD,Food,0,1
1003,8,UCLA Replication,19,0,1,1,Spirit prime,NA,0,Death,3,Physiological,DFOOD,Food,0,1
1004,8,UCLA Replication,19,0,1,0,Irrelevant prime,NA,0,Death,3,Physiological,DFOOD,Food,0,1
1005,8,UCLA Replication,20,0,1,0,Irrelevant prime,NA,0,Death,3,Physiological,DFOOD,Food,0,1
1006,8,UCLA Replication,19,0,1,1,Spirit prime,NA,0,Death,3,Physiological,DFOOD,Food,0,1
1007,8,UCLA Replication,19,0,1,1,Spirit prime,NA,0,Death,3,Physiological,DFOOD,Food,0,1
1008,8,UCLA Replication,20,0,1,0,Irrelevant prime,NA,0,Death,3,Physiological,DFOOD,Food,0,1
1009,8,UCLA Replication,18,0,1,0,Irrelevant prime,NA,0,Death,3,Physiological,DFOOD,Food,0,1
1010,8,UCLA Replication,18,0,1,1,Spirit prime,NA,0,Death,3,Physiological,DFOOD,Food,0,1
1011,8,UCLA Replication,18,1,1,1,Spirit prime,NA,0,Death,3,Physiological,DFOOD,Food,0,1
1012,8,UCLA Replication,21,0,1,0,Irrelevant prime,NA,0,Death,3,Physiological,DFOOD,Food,0,1
